Date,Comment,CF,SPAN,REP_RATE,POWER,Sens,Res,Interval,SAMPLINGS_NUMBER,1400,1400.4,1400.8,1401.2,1401.6,1402,1402.4,1402.8,1403.2,1403.6,1404,1404.4,1404.8,1405.2,1405.6,1406,1406.4,1406.8,1407.2,1407.6,1408,1408.4,1408.8,1409.2,1409.6,1410,1410.4,1410.8,1411.2,1411.6,1412,1412.4,1412.8,1413.2,1413.6,1414,1414.4,1414.8,1415.2,1415.6,1416,1416.4,1416.8,1417.2,1417.6,1418,1418.4,1418.8,1419.2,1419.6,1420,1420.4,1420.8,1421.2,1421.6,1422,1422.4,1422.8,1423.2,1423.6,1424,1424.4,1424.8,1425.2,1425.6,1426,1426.4,1426.8,1427.2,1427.6,1428,1428.4,1428.8,1429.2,1429.6,1430,1430.4,1430.8,1431.2,1431.6,1432,1432.4,1432.8,1433.2,1433.6,1434,1434.4,1434.8,1435.2,1435.6,1436,1436.4,1436.8,1437.2,1437.6,1438,1438.4,1438.8,1439.2,1439.6,1440,1440.4,1440.8,1441.2,1441.6,1442,1442.4,1442.8,1443.2,1443.6,1444,1444.4,1444.8,1445.2,1445.6,1446,1446.4,1446.8,1447.2,1447.6,1448,1448.4,1448.8,1449.2,1449.6,1450,1450.4,1450.8,1451.2,1451.6,1452,1452.4,1452.8,1453.2,1453.6,1454,1454.4,1454.8,1455.2,1455.6,1456,1456.4,1456.8,1457.2,1457.6,1458,1458.4,1458.8,1459.2,1459.6,1460,1460.4,1460.8,1461.2,1461.6,1462,1462.4,1462.8,1463.2,1463.6,1464,1464.4,1464.8,1465.2,1465.6,1466,1466.4,1466.8,1467.2,1467.6,1468,1468.4,1468.8,1469.2,1469.6,1470,1470.4,1470.8,1471.2,1471.6,1472,1472.4,1472.8,1473.2,1473.6,1474,1474.4,1474.8,1475.2,1475.6,1476,1476.4,1476.8,1477.2,1477.6,1478,1478.4,1478.8,1479.2,1479.6,1480,1480.4,1480.8,1481.2,1481.6,1482,1482.4,1482.8,1483.2,1483.6,1484,1484.4,1484.8,1485.2,1485.6,1486,1486.4,1486.8,1487.2,1487.6,1488,1488.4,1488.8,1489.2,1489.6,1490,1490.4,1490.8,1491.2,1491.6,1492,1492.4,1492.8,1493.2,1493.6,1494,1494.4,1494.8,1495.2,1495.6,1496,1496.4,1496.8,1497.2,1497.6,1498,1498.4,1498.8,1499.2,1499.6,1500,1500.4,1500.8,1501.2,1501.6,1502,1502.4,1502.8,1503.2,1503.6,1504,1504.4,1504.8,1505.2,1505.6,1506,1506.4,1506.8,1507.2,1507.6,1508,1508.4,1508.8,1509.2,1509.6,1510,1510.4,1510.8,1511.2,1511.6,1512,1512.4,1512.8,1513.2,1513.6,1514,1514.4,1514.8,1515.2,1515.6,1516,1516.4,1516.8,1517.2,1517.6,1518,1518.4,1518.8,1519.2,1519.6,1520,1520.4,1520.8,1521.2,1521.6,1522,1522.4,1522.8,1523.2,1523.6,1524,1524.4,1524.8,1525.2,1525.6,1526,1526.4,1526.8,1527.2,1527.6,1528,1528.4,1528.8,1529.2,1529.6,1530,1530.4,1530.8,1531.2,1531.6,1532,1532.4,1532.8,1533.2,1533.6,1534,1534.4,1534.8,1535.2,1535.6,1536,1536.4,1536.8,1537.2,1537.6,1538,1538.4,1538.8,1539.2,1539.6,1540,1540.4,1540.8,1541.2,1541.6,1542,1542.4,1542.8,1543.2,1543.6,1544,1544.4,1544.8,1545.2,1545.6,1546,1546.4,1546.8,1547.2,1547.6,1548,1548.4,1548.8,1549.2,1549.6,1550,1550.4,1550.8,1551.2,1551.6,1552,1552.4,1552.8,1553.2,1553.6,1554,1554.4,1554.8,1555.2,1555.6,1556,1556.4,1556.8,1557.2,1557.6,1558,1558.4,1558.8,1559.2,1559.6,1560,1560.4,1560.8,1561.2,1561.6,1562,1562.4,1562.8,1563.2,1563.6,1564,1564.4,1564.8,1565.2,1565.6,1566,1566.4,1566.8,1567.2,1567.6,1568,1568.4,1568.8,1569.2,1569.6,1570,1570.4,1570.8,1571.2,1571.6,1572,1572.4,1572.8,1573.2,1573.6,1574,1574.4,1574.8,1575.2,1575.6,1576,1576.4,1576.8,1577.2,1577.6,1578,1578.4,1578.8,1579.2,1579.6,1580,1580.4,1580.8,1581.2,1581.6,1582,1582.4,1582.8,1583.2,1583.6,1584,1584.4,1584.8,1585.2,1585.6,1586,1586.4,1586.8,1587.2,1587.6,1588,1588.4,1588.8,1589.2,1589.6,1590,1590.4,1590.8,1591.2,1591.6,1592,1592.4,1592.8,1593.2,1593.6,1594,1594.4,1594.8,1595.2,1595.6,1596,1596.4,1596.8,1597.2,1597.6,1598,1598.4,1598.8,1599.2,1599.6,1600
2023_06_29_00_00_00_154722,,1500,200,78.56MHz,6,HIGH3,2nm <1.643nm>,0,1,-88.573,-87.552,-88.313,-90.035,-90.975,-89.583,-89.783,-90.877,-91.274,-90.827,-89.833,-90.852,-90.362,-89.84,-89.514,-89.601,-89.386,-90.777,-91.778,-90.562,-90.915,-91.181,-92.272,-93.945,-92.176,-93.538,-93.076,-93.049,-92.721,-93.051,-94.133,-91.963,-90.906,-92.136,-92.883,-93.183,-93.075,-92.275,-91.634,-93.038,-93.634,-93.557,-95.324,-93.703,-93.728,-93.109,-91.329,-93.393,-92.227,-92.881,-92.016,-92.242,-92.409,-91.265,-92.318,-91.836,-91.818,-92.234,-92.301,-92.228,-92.252,-91.399,-91.861,-90.394,-89.964,-91.166,-92.216,-92.835,-93.183,-93.178,-93.107,-93.236,-94.282,-92.619,-92.692,-93.264,-91.771,-93.31,-92.016,-90.536,-90.75,-91.038,-90.324,-90.999,-91.634,-91.364,-89.721,-90.07,-90.129,-90.152,-90.618,-91.695,-92.684,-92.775,-90.924,-90.847,-90.418,-89.169,-88.422,-87.844,-88.259,-89.295,-90.451,-90.03,-90.216,-90.513,-90.358,-90.065,-89.614,-89.271,-88.935,-88.08,-88.443,-89.476,-90.629,-91.715,-90.985,-90.07,-89.717,-90.195,-89.961,-89.701,-89.233,-88.853,-88.49,-88.756,-89.457,-88.778,-88.594,-88.127,-88.185,-87.852,-88.523,-88.871,-89.875,-90.444,-89.19,-88.886,-88.716,-88.813,-88.591,-87.357,-87.197,-87.757,-88.851,-89.745,-89.875,-90.426,-90.046,-90.059,-89.931,-89.739,-89.663,-90.202,-90.235,-91.646,-90.333,-89.861,-90.774,-90.849,-90.083,-90.317,-90.439,-89.555,-88.698,-89.284,-89.495,-89.675,-90.331,-91.106,-91.298,-90.605,-90.742,-91.563,-91.987,-91.762,-91.399,-93.592,-91.989,-92.732,-93.31,-93.684,-93.045,-92.757,-92.01,-92.564,-92.911,-92.14,-91.568,-92.72,-93.547,-94.453,-93.625,-94.764,-94.766,-93.996,-94.401,-93.605,-93.187,-94.944,-96.799,-94.506,-94.51,-96.622,-96.153,-94.514,-95.41,-93.784,-93.811,-95.537,-94.743,-96.214,-97.416,-94.902,-93.639,-95.469,-95.219,-96.876,-96.052,-96.66,-95.016,-95.093,-94.713,-94.385,-95.225,-95.578,-95.494,-95.7,-94.883,-96.015,-94.064,-95.802,-94.37,-95.082,-95.512,-95.36,-94.393,-94.024,-95.429,-95.512,-96.338,-94.103,-94.221,-95.578,-95.022,-94.562,-94.26,-94.887,-95.079,-94.336,-95.926,-97.604,-94.691,-93.804,-93.98,-95.799,-95.609,-94.727,-95.173,-96.162,-94.209,-94.389,-93.068,-93.08,-92.973,-95.55,-94.288,-94.598,-94.307,-93.921,-95.248,-94.571,-93.902,-94.019,-93.918,-94.02,-92.44,-94.546,-94.746,-95.781,-94.493,-95.304,-94.882,-94.475,-93.079,-93.095,-92.235,-91.834,-90.376,-90.795,-92.183,-92.055,-93.415,-92.981,-93.9,-93.463,-93.029,-92.388,-91.786,-90.768,-91.89,-91.424,-91.61,-91.548,-92.145,-91.742,-92.513,-91.767,-90.714,-91.939,-91.853,-94.316,-93.167,-92.902,-92.059,-90.988,-90.883,-90.91,-89.338,-91.107,-90.405,-89.801,-89.759,-89.452,-89.07,-89.655,-89.191,-89.636,-88.481,-88.972,-89.326,-90.14,-89.952,-88.515,-87.673,-87.941,-88.739,-89.239,-90.95,-91.244,-92.159,-92.096,-91.928,-91.48,-91.918,-89.871,-89.398,-90.056,-90.648,-91.066,-91.787,-91.712,-91.144,-89.399,-90.621,-90.893,-90.756,-90.18,-88.79,-89.736,-90.344,-89.969,-88.939,-88.526,-89.063,-88.599,-89.604,-89.65,-89.504,-88.724,-88.398,-88.794,-90.172,-91.201,-92.895,-90.671,-89.896,-90.031,-90.532,-89.664,-88.897,-89.748,-89.323,-89.818,-89.819,-89.145,-88.797,-88.43,-88.581,-88.906,-90.99,-91.054,-91.364,-91.496,-92.724,-91.881,-90.378,-91.609,-91.67,-91.606,-92.398,-91.812,-90.849,-91.219,-91.126,-92.202,-91.355,-90.765,-91.904,-89.671,-88.885,-88.792,-89.358,-89.196,-91.787,-93.523,-93.788,-92.021,-89.931,-89.47,-90.371,-90.624,-91.335,-91.334,-91.027,-91.934,-91.59,-92.787,-94.374,-93.009,-93.219,-91.398,-93.565,-92.396,-92.648,-92.655,-92.275,-91.453,-92.212,-92.096,-92.824,-91.927,-91.595,-90.489,-89.543,-90.351,-91.472,-91.251,-90.89,-91.04,-90.04,-89.575,-88.485,-89.12,-88.436,-89.792,-90.307,-90.185,-91.342,-91.709,-93.94,-93.069,-93.443,-91.701,-91.042,-91.355,-91.472,-93.383,-93.167,-91.611,-90.533,-90.277,-89.013,-89.713,-90.086,-90.746,-92.668,-92.159,-92.117,-91.557,-91.935,-92.036,-91.454,-90.737,-89.233,-88.877,-90.07,-90.564,-91.191,-91.908,-90.826,-91.318,-89.542,-88.83,-89.197,-89.619,-89.097,-88.695,-90.821,-90.023,-90.91
