"70BCSV 	",
1452.4,-84.28403305
1452.8,-84.27422651
1453.2,-84.26705664
1453.6,-84.2628363
1454,-84.26188185
1454.4,-84.26450976
1454.8,-84.27103308
1455.2,-84.2817577
1455.6,-84.29697843
1456,-84.316975
1456.4,-84.34200791
1456.8,-84.3723143
1457.2,-84.40810383
1457.6,-84.44955475
1458,-84.49681004
1458.4,-84.54997392
1458.8,-84.60910868
1459.2,-84.67423192
1459.6,-84.74531425
1460,-84.82227762
1460.4,-84.9049942
1460.8,-84.99328583
1461.2,-85.08692427
1461.6,-85.18563197
1462,-85.28908365
1462.4,-85.39690842
1462.8,-85.50869256
1463.2,-85.62398286
1463.6,-85.74229051
1464,-85.86309533
1464.4,-85.98585047
1464.8,-86.10998731
1465.2,-86.23492059
1465.6,-86.3600536
1466,-86.48478343
1466.4,-86.60850615
1466.8,-86.73062181
1467.2,-86.8505393
1467.6,-86.96768085
1468,-87.0814863
1468.4,-87.19141693
1468.8,-87.29695899
1469.2,-87.39762665
1469.6,-87.49296472
1470,-87.58255076
1470.4,-87.66599685
1470.8,-87.74295099
1471.2,-87.81309808
1471.6,-87.87616057
1472,-87.93189888
1472.4,-87.9801115
1472.8,-88.02063495
1473.2,-88.0533436
1473.6,-88.07814933
1474,-88.09500121
1474.4,-88.10388504
1474.8,-88.10482301
1475.2,-88.09787329
1475.6,-88.08312965
1476,-88.06072113
1476.4,-88.03081167
1476.8,-87.99359979
1477.2,-87.94931817
1477.6,-87.89823315
1478,-87.84064415
1478.4,-87.77688292
1478.8,-87.7073126
1479.2,-87.63232649
1479.6,-87.55234669
1480,-87.46782237
1480.4,-87.37922776
1480.8,-87.28705989
1481.2,-87.191836
1481.6,-87.09409067
1482,-86.99437269
1482.4,-86.89324167
1482.8,-86.79126438
1483.2,-86.68901098
1483.6,-86.587051
1484,-86.48594922
1484.4,-86.38626154
1484.8,-86.28853069
1485.2,-86.19328215
1485.6,-86.10102
1486,-86.01222303
1486.4,-85.92734104
1486.8,-85.84679136
1487.2,-85.77095575
1487.6,-85.70017766
1488,-85.63475989
1488.4,-85.57496274
1488.8,-85.5210026
1489.2,-85.47305109
1489.6,-85.43123466
1490,-85.39563472
1490.4,-85.36628824
1490.8,-85.3431888
1491.2,-85.32628803
1491.6,-85.31549746
1492,-85.31069056
1492.4,-85.3117052
1492.8,-85.31834612
1493.2,-85.33038763
1493.6,-85.34757638
1494,-85.36963411
1494.4,-85.39626046
1494.8,-85.42713566
1495.2,-85.46192323
1495.6,-85.50027254
1496,-85.54182136
1496.4,-85.58619824
1496.8,-85.63302491
1497.2,-85.68191851
1497.6,-85.73249387
1498,-85.78436561
1498.4,-85.83715026
1498.8,-85.89046831
1499.2,-85.9439462
1499.6,-85.99721821
1500,-86.04992838
1500.4,-86.10173226
1500.8,-86.15229864
1501.2,-86.20131116
1501.6,-86.24846987
1502,-86.29349264
1502.4,-86.33611646
1502.8,-86.3760987
1503.2,-86.41321816
1503.6,-86.4472761
1504,-86.47809708
1504.4,-86.50552977
1504.8,-86.52944762
1505.2,-86.54974939
1505.6,-86.56635961
1506,-86.57922892
1506.4,-86.58833424
1506.8,-86.5936788
1507.2,-86.59529204
1507.6,-86.59322926
1508,-86.58757116
1508.4,-86.5784231
1508.8,-86.56591417
1509.2,-86.55019597
1509.6,-86.53144123
1510,-86.5098421
1510.4,-86.48560824
1510.8,-86.45896463
1511.2,-86.43014917
1511.6,-86.39941008
1512,-86.36700308
1512.4,-86.33318846
1512.8,-86.29822807
1513.2,-86.26238223
1513.6,-86.22590665
1514,-86.18904945
1514.4,-86.15204818
1514.8,-86.11512714
1515.2,-86.07849476
1515.6,-86.04234132
1516,-86.00683686
1516.4,-85.97212947
1516.8,-85.93834386
1517.2,-85.90558028
1517.6,-85.87391386
1518,-85.84339424
1518.4,-85.81404566
1518.8,-85.78586731
1519.2,-85.75883414
1519.6,-85.73289799
1520,-85.70798899
1520.4,-85.68401735
1520.8,-85.6608754
1521.2,-85.63843992
1521.6,-85.61657476
1522,-85.59513359
1522.4,-85.57396303
1522.8,-85.5529058
1523.2,-85.53180414
1523.6,-85.51050327
1524,-85.48885495
1524.4,-85.46672106
1524.8,-85.44397709
1525.2,-85.42051557
1525.6,-85.3962493
1526,-85.37111432
1526.4,-85.34507259
1526.8,-85.31811424
1527.2,-85.2902594
1527.6,-85.2615595
1528,-85.232098
1528.4,-85.20199052
1528.8,-85.17138433
1529.2,-85.14045723
1529.6,-85.10941566
1530,-85.07849234
1530.4,-85.04794315
1530.8,-85.01804352
1531.2,-84.98908434
1531.6,-84.96136732
1532,-84.93520017
1532.4,-84.91089134
1532.8,-84.88874479
1533.2,-84.86905452
1533.6,-84.85209928
1534,-84.83813729
1534.4,-84.82740127
1534.8,-84.82009373
1535.2,-84.81638261
1535.6,-84.81639746
1536,-84.82022607
1536.4,-84.82791172
1536.8,-84.83945098
1537.2,-84.8547922
1537.6,-84.87383472
1538,-84.89642858
1538.4,-84.9223751
1538.8,-84.95142805
1539.2,-84.98329543
1539.6,-85.017642
1540,-85.05409235
1540.4,-85.0922346
1540.8,-85.13162459
1541.2,-85.17179064
1541.6,-85.21223866
1542,-85.25245771
1542.4,-85.29192587
1542.8,-85.33011629
1543.2,-85.36650355
1543.6,-85.40056997
1544,-85.43181211
1544.4,-85.45974712
1544.8,-85.48391907
1545.2,-85.50390508
1545.6,-85.51932122
1546,-85.52982813
1546.4,-85.53513628
1546.8,-85.53501084
1547.2,-85.52927602
1547.6,-85.51781896
1548,-85.50059298
1548.4,-85.47762022
1548.8,-85.44899355
1549.2,-85.41487784
1549.6,-85.37551032
1550,-85.3312003
1550.4,-85.28232792
1550.8,-85.22934215
1551.2,-85.17275793
1551.6,-85.11315246
1552,-85.0511607
1552.4,-84.98747004
1552.8,-84.92281429
1553.2,-84.85796687
1553.6,-84.79373344
1554,-84.73094395
1554.4,-84.67044421
1554.8,-84.61308708
1555.2,-84.55972342
1555.6,-84.51119289
1556,-84.46831474
1556.4,-84.43187863
1556.8,-84.40263568
1557.2,-84.38128988
1557.6,-84.3684898
1558,-84.36482091
1558.4,-84.37079848
1558.8,-84.38686112
1559.2,-84.41336517
1559.6,-84.45057986
1560,-84.49868347
1560.4,-84.55776033
1560.8,-84.62779893
1561.2,-84.70869097
1561.6,-84.80023153
1562,-84.90212019
1562.4,-85.01396326
1562.8,-85.13527691
1563.2,-85.26549129
1563.6,-85.40395552
1564,-85.54994352
1564.4,-85.7026605
1564.8,-85.86125019
1565.2,-86.02480256
1565.6,-86.19236202
1566,-86.36293597
1566.4,-86.53550361
1566.8,-86.70902488
1567.2,-86.88244944
1567.6,-87.05472554
1568,-87.22480885
1568.4,-87.39167087
1568.8,-87.55430709
1569.2,-87.71174469
1569.6,-87.86304979
1570,-88.00733409
1570.4,-88.14376096
1570.8,-88.27155093
1571.2,-88.38998654
1571.6,-88.49841653
1572,-88.59625948
1572.4,-88.68300674
1572.8,-88.7582249
1573.2,-88.82155763
1573.6,-88.87272699
1574,-88.9115343
1574.4,-88.93786048
1574.8,-88.95166602
1575.2,-88.95299042
1575.6,-88.9419513
1576,-88.91874308
1576.4,-88.88363518
1576.8,-88.83696995
1577.2,-88.77916003
1577.6,-88.7106854
1578,-88.63208991
1578.4,-88.54397738
1578.8,-88.44700728
1579.2,-88.3418899
1579.6,-88.22938109
1580,-88.11027664
1580.4,-87.98540618
1580.8,-87.85562678
1581.2,-87.7218163
1581.6,-87.58486642
1582,-87.44567558
1582.4,-87.30514176
1582.8,-87.16415529
1583.2,-87.02359166
1583.6,-86.88430453
1584,-86.74711886
1584.4,-86.61282432
1584.8,-86.48216911
1585.2,-86.35585404
1585.6,-86.23452721
1586,-86.11877909
1586.4,-86.0091382
1586.8,-85.90606741
1587.2,-85.80996086
1587.6,-85.72114154
1588,-85.63985963
1588.4,-85.56629151
1588.8,-85.50053957
1589.2,-85.44263275
1589.6,-85.39252776
1590,-85.35011115
1590.4,-85.315202
1590.8,-85.28755532
1591.2,-85.26686613
1591.6,-85.25277412
1592,-85.24486901
1592.4,-85.24269628
1592.8,-85.2457636
1593.2,-85.25354753
1593.6,-85.26550076
1594,-85.28105956
1594.4,-85.29965149
1594.8,-85.32070329
1595.2,-85.34364875
1595.6,-85.36793654
1596,-85.39303782
1596.4,-85.4184535
1596.8,-85.44372103
1597.2,-85.46842057
1597.6,-85.49218035
1598,-85.51468117
1598.4,-85.53565979
1598.8,-85.55491124
1599.2,-85.57228977
1599.6,-85.58770855
1600,-85.6011379
